id,category,sub_category,question,answer,source
92,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is it normal to have mild stomach discomfort in pregnancy?,"Mild pulling or stretching feelings are common as the womb grows. They come and go and are not severe. Severe stomach pain, however, is a danger sign and needs urgent care at a health centre.",https://www.who.int/news-room/fact-sheets/detail/maternal-mortality
93,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is a mild headache normal in pregnancy?,"An occasional mild headache can happen. But a severe headache, especially with blurred vision or seeing spots, is a warning sign of a blood pressure problem. Go to a health centre now if you have that.",https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia
94,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,My hands and face are swollen. Is that just normal pregnancy swelling?,Swelling of the hands and face is not the same as mild ankle swelling and can be a sign of a serious blood pressure problem. Please go to a health centre or hospital now. Take someone with you.,https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia
95,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is it normal to feel hot or sweat more in pregnancy?,"Feeling warmer than usual is a common pregnancy change. Drink water and rest in the shade. But fever is different from feeling warm, and fever in pregnancy needs to be checked at a health centre.",https://www.who.int/news-room/fact-sheets/detail/maternal-mortality
96,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Why do my breasts hurt in pregnancy?,"Breast tenderness and fullness are normal pregnancy changes as the body prepares to feed the baby. A well-fitting, supportive cloth or garment helps. Show any lump, redness or hard painful area to a health worker.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
97,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is it normal to have mood changes during pregnancy?,"Yes, ups and downs in mood are common in pregnancy. Talk to someone you trust. If low mood or heavy worry lasts and stops you managing daily life, tell a health worker, because help is available.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
98,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Can I take a painkiller for my aches in pregnancy?,"Do not take any medicine in pregnancy without asking a health worker first, including tablets from a shop. Some are not safe for the baby. Tell them what is hurting and they will advise you.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
99,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Are home remedies safe in pregnancy?,"Some remedies are harmless but others can be risky for the baby, and it is hard to know which. Ask a health worker before using any remedy or herbal preparation. Never use anything meant to bring on a period while pregnant.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
100,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is burning when I pass urine normal in pregnancy?,"No, burning when passing urine may be an infection and should be checked. Infections in pregnancy can become serious if left. Go to a health centre rather than waiting for it to pass.",https://www.who.int/news-room/fact-sheets/detail/maternal-mortality
101,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is it normal to feel breathless walking uphill late in pregnancy?,"Mild breathlessness with effort is common as the baby grows and presses upward. Rest and slow down. But sudden or severe difficulty breathing, even at rest, is a danger sign needing urgent care.",https://www.who.int/news-room/fact-sheets/detail/maternal-mortality
102,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Why do I keep waking to pass urine at night in pregnancy?,"The growing baby presses on the bladder, so passing urine often is common. Drink your water earlier in the day rather than cutting down overall. Report any burning, fever or back pain, as that may be infection.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
103,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Are itchy skin and stretch marks normal in pregnancy?,Mild itching as the skin stretches is common and stretch marks are a normal change. Keeping the skin moisturised may ease it. Severe itching all over the body should be mentioned to a health worker.,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
104,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,My gums bleed when I clean my teeth. Is that a pregnancy change?,"Gums can become more tender in pregnancy. Keep cleaning your teeth gently and rinse your mouth, especially if you have been vomiting. Mention it at your check-up if the bleeding is heavy.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
105,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Is it normal for my feet to swell by the end of the day?,"Mild swelling of the feet and ankles that eases with rest is common in later pregnancy. Raise your feet when you sit. But swelling of the hands and face, or sudden swelling, needs urgent checking.",https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia
106,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,"Should I mention small problems at my check-up, or only big ones?","Mention everything, even small things. Some serious problems start as small complaints, and the health worker is the right person to judge. Nothing you say will be treated as a waste of time.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
107,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,How do I tell a normal discomfort from a danger sign?,"Normal discomforts are mild, come and go, and ease with rest. Danger signs are bleeding, severe headache, blurred vision, severe stomach pain, swelling of hands and face, fever, difficulty breathing, fits, or reduced baby movement. Any danger sign means go now.",https://www.who.int/news-room/fact-sheets/detail/maternal-mortality
108,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,Can staying active help with pregnancy aches?,Health workers advise pregnant women to stay physically active in a way that suits them. Gentle regular movement can help with several common complaints. Ask your health worker what is right for you.,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
109,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,I am not having any discomforts at all. Is something wrong?,"No, many women have an easy pregnancy with few complaints, and that is a good sign. Keep going for your check-ups anyway. Feeling well does not replace having your blood pressure and blood checked.",https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia
110,Pregnancy & Maternal Health,Pregnancy discomforts & symptoms,The sickness has come back late in pregnancy. Should I be concerned?,"Nausea and vomiting that begin after the early months should be mentioned to a health worker, as this can accompany a blood pressure problem. Do not treat it at home. Go and be checked, especially if you also have headache or upper stomach pain.",https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia
111,Pregnancy & Maternal Health,"Pregnancy nutrition (iron, folic acid, diet)",What should I eat during pregnancy?,"Eat a varied diet with grains, pulses, vegetables, fruit, milk and, if you eat it, meat, fish or eggs. Health workers advise good nutrition as part of every pregnancy check-up. Small regular meals are easier than large ones.",https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience
