id,category,sub_category,question,answer,source,id,category,sub_category,question,answer,source,id,category,sub_category,question,answer,source,id,category,sub_category,question,answer,source
34,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حمل جي آخري مهينن ۾ ساهه کڻڻ ۾ تڪليف محسوس ٿيڻ عام ڳالهه آهي؟,حمل جي آخري مرحلي ۾ ٿورو ساهه کڄڻ عام آهي، ڇاڪاڻ ته وڌندڙ ٻار مٿي طرف دٻاءُ وجهي ٿو۔ اهو عام طور تي آرام ڪرڻ يا اُٿي ويهڻ سان گھٽ ٿي وڃي ٿو۔ پر اوچتو يا سخت ساهه کڄڻ خطري جي نشاني آهي، تنهنڪري فوراً صحت مرڪز وڃو۔,https://www.who.int/news-room/fact-sheets/detail/maternal-mortality,,,,,,,,,,,,,,,,,,
35,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حمل جي آخري مرحلي ۾ پُٺِ ڀر سمهڻ محفوظ آهي؟,گھڻيون عورتون آخري مهينن ۾ پاسي ڀر سمهڻ کي وڌيڪ آرامده محسوس ڪن ٿيون۔ توهان جيئن به سمهڻ ۾ آسودو محسوس ڪريو، تڪيا رکي پاڻ کي سهارو ڏيو۔ جيڪڏهن توهان ساهه کڄندڙ يا چرخي جي حالت ۾ اٿو ته پنهنجي ايندڙ معائني تي اهو ٻڌايو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
36,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,مون کي ٻار جي حرڪت ڪيتري ڀيري محسوس ڪرڻ گھرجي؟,هڪ دفعو حرڪت شروع ٿئي ته توهان کي اها روزانو باقاعدگي سان محسوس ٿيڻ گھرجي۔ پنهنجي ٻار جي عام نموني کان واقف ٿيو۔ جيڪڏهن حرڪت گھڻو گھٽجي وڃي يا بند ٿي وڃي ته بنا دير ڪرڻ جي فوراً صحت مرڪز وڃو۔,https://www.who.int/news-room/fact-sheets/detail/maternal-mortality,,,,,,,,,,,,,,,,,,
37,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,جيڪڏهن ٻار غلط طرف ليٽيل هجي ته ان جو مطلب ڇا آهي؟,ٻار حمل دوران پنهنجي حالت مٽائيندا رهن ٿا ۽ گھڻا ڄمڻ کان اڳ پاڻ مرادو موٽي پوندا آهن۔ توهان جو صحت ڪارڪن پوئين ملاقاتن تي حالت چيڪ ڪندو۔ جيڪڏهن اهو آخر تائين نه موٽيو هجي ته هو توهان کي صلاح ڏيندو ته ڄمڻ لاءِ ڪهڙي جاءِ سڀ کان محفوظ آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
38,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حمل جي آخري مرحلي ۾ پيرن ۾ سوڄ اچڻ عام آهي؟,ڏينهن جي آخر ۾ پيرن ۽ ڳِـٽن ۾ ٿوري سوڄ اچڻ عام آهي۔ پير مٿي ڪري آرام ڪريو۔ پر هٿن ۽ منهن جي سوڄ، خاص ڪري جيڪڏهن ان سان گڏ مٿي جو سور يا نظر ڌنڌلي هجي، اها خطري جي نشاني آهي جنهن لاءِ فوري سنڀال جي ضرورت آهي۔,https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia,,,,,,,,,,,,,,,,,,
39,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,مون کي ڄڻڻ لاءِ تياري ڪڏهن شروع ڪرڻ گھرجي؟,آخري مهينن ۾ رٿابندي شروع ڪريو۔ فيصلو ڪريو ته توهان ڪٿي ڄڻينديون، ڪيئن اُتي پهچنديون، توهان سان گڏ ڪير ويندو، ۽ ڪجهه پيسا الڳ رکو۔ رٿابندي هجڻ سان وقت بچي ٿو جيڪڏهن اوچتو دردِ زه شروع ٿي وڃي۔,https://www.who.int/news-room/fact-sheets/detail/maternal-mortality,,,,,,,,,,,,,,,,,,
40,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,پيدائش جي رٿا ڇا آهي ۽ ڇا مون کي ان جي ضرورت آهي؟,پيدائش جي رٿا سادي طرح اڳواٽ اهو فيصلو ڪرڻ آهي ته توهان ڪٿي ڄڻينديون، اُتي ڪيئن سفر ڪنديون، ۽ ڪير توهان جي مدد ڪندو۔ ان جو مطلب آهي ته دردِ زه شروع ٿيڻ وقت گهٽ ابتري ٿئي۔ توهان جو صحت ڪارڪن توهان کي رٿا ٺاهڻ ۾ مدد ڪري سگهي ٿو۔,https://www.who.int/news-room/fact-sheets/detail/maternal-mortality,,,,,,,,,,,,,,,,,,
41,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,جيڪڏهن آءٌ پنهنجي مقرر تاريخ کان مٿي وڃان ته ڇا ٿيندو؟,ڪجهه ٻار مقرر تاريخ کان ٿورو پوءِ ايندا آهن۔ پنهنجا معائنا جاري رکو ته جيئن صحت ڪارڪن توهان ۽ ٻار تي نظر رکي سگهي۔ جيڪڏهن ڪجهه ڪرڻ جي ضرورت پوندي ته هو توهان کي صلاح ڏيندو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
42,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,وقت کان اڳ ڄمڻ جو مطلب ڇا آهي؟,وقت کان اڳ ڄمڻ جو مطلب آهي ته ٻار ستٽيهن هفتن پورا ٿيڻ کان اڳ ڄمي ٿو۔ اهڙا ٻار ننڍا هوندا آهن ۽ کين وڌيڪ سنڀال ۽ گرمائش جي ضرورت هوندي آهي۔ باقاعده معائنن لاءِ وڃڻ سان وقت کان اڳ ڄمڻ جو امڪان گھٽجي ٿو۔,https://www.who.int/news-room/fact-sheets/detail/preterm-birth,,,,,,,,,,,,,,,,,,
43,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ٻار جي وقت کان اڳ اچڻ جو امڪان ڇا وڌائي ٿو؟,هڪ کان وڌيڪ ٻار هجڻ، انفيڪشن، بلند بلڊ پريشر ۽ ذیابيطس اهي سڀ امڪان وڌائي سگهن ٿا۔ اڪثر ڪري ڪو به سبب معلوم نه ٿيندو آهي۔ باقاعده معائنا انهن مسئلن کي وقت تي معلوم ۽ علاج ڪرڻ ۾ مدد ڪن ٿا۔,https://www.who.int/news-room/fact-sheets/detail/preterm-birth,,,,,,,,,,,,,,,,,,
44,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حامله هوندي سفر ڪرڻ محفوظ آهي؟,صحتمند حمل ۾ ننڍو، عام سفر عام طور تي محفوظ آهي۔ مقرر تاريخ جي ويجھو ڊگھو، اڻ برابر سفر ڪرڻ کان پاسو ڪريو، ۽ جيڪڏهن توهان کي اڳ ۾ ڪا تڪليف ٿي هجي ته سنڀال کان پري سفر نه ڪريو۔ ڪنهن به ڊگھي سفر کان اڳ صحت ڪارڪن کان پڇو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
45,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا مون کي بلڪل ٺيڪ محسوس ٿيڻ تي به پنهنجا معائنا جاري رکڻ گھرجن؟,ها۔ بلند بلڊ پريشر جهڙا ڪجهه سنگين مسئلا شروعات ۾ ڪا به نشاني نه ڏيکاريندا آهن۔ معائنا انهن کي ان وقت معلوم ڪن ٿا جڏهن اهي اڃا آسانيءَ سان علاج جوڳا هوندا آهن۔ ٺيڪ محسوس ٿيڻ ان جو ثبوت ناهي ته سڀ ڪجهه ٺيڪ آهي۔,https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia,,,,,,,,,,,,,,,,,,
46,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حامله هوندي آءٌ پنهنجي وڏي ٻار کي کڻي سگهان ٿي؟,هلڪو کڻڻ عام طور تي ٺيڪ آهي، پر خاص ڪري آخري مهينن ۾ وزندار شيون کڻڻ کان پاسو ڪريو۔ ڀاري ڪم ۾ مدد لاءِ گھر جي ماڻهن کان پڇو۔ جيڪڏهن کڻڻ سان سور يا رت اچي ته روڪجي وڃو ۽ صحت ڪارڪن کي ڏسو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
47,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا حمل جي آخري مرحلي ۾ ننڊ ۾ تڪليف ٿيڻ عام آهي؟,ها، آخري مهينن ۾ ٻار جي وڏائي ۽ بار بار پيشاب ڪرڻ جي ضرورت سبب ننڊ اڪثر مشڪل ٿي پوندي آهي۔ جڏهن ٿي سگهي ڏينهن ۾ آرام ڪريو۔ جيڪڏهن اهو توهان کي گھڻو پريشان ڪري ته پنهنجي معائني تي ان جو ذڪر ڪريو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
48,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,ڇا جيڪڏهن مون کي جاڙا ٻار آهن ته مون کي ڪجهه مختلف ڪرڻ جي ضرورت آهي؟,ها، هڪ کان وڌيڪ ٻار هجڻ سبب وڌيڪ ويجھي نظر رکڻ جي ضرورت آهي، ڇاڪاڻ ته انهن ٻارن جي وقت کان اڳ اچڻ جو امڪان وڌيڪ هوندو آهي۔ توهان کي وڌيڪ معائنن جي ضرورت پوندي۔ اهڙي سهولت ۾ ڄڻڻ جي رٿابندي ڪريو جيڪا هڪ کان وڌيڪ ٻارن جي سنڀال ڪري سگهي۔,https://www.who.int/news-room/fact-sheets/detail/preterm-birth,,,,,,,,,,,,,,,,,,
49,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,صحت ڪارڪن هر ملاقات تي منهنجو پيٽ ڇو ماپي ٿو؟,ماپڻ اهو ٻڌائي ٿو ته ڇا ٻار اميد موجب رفتار سان وڌي رهيو آهي۔ جيڪڏهن واڌ سست يا تمام تيز لڳي ته هو ان جي ڇنڊڇاڻ ڪري سگهن ٿا۔ اهو هڪ سادو، بي سور چيڪ آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
50,حمل ۽ ماءُ جي صحت,ٽماهي وار حمل جي سنڀال,مون کي ڀاري پوک يا فارم جو ڪم ڪڏهن بند ڪرڻ گھرجي؟,جيستائين توهان کي آرامده لڳي جاري رکو، ۽ آخري مهينن ۾ ڀاري کڻڻ ۽ ڊگھا ڪلاڪ ڪم ڪرڻ بند ڪريو۔ آرام ۽ پاڻي پيئڻ اهم آهن۔ جيڪڏهن ڪم سبب سور، رت اچڻ يا پيٽ ۾ سختي ٿئي ته ڪم بند ڪري صحت مرڪز وڃو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
51,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,حمل دوران معائنو ڇا آهي؟,اهو حمل دوران صحت ڪارڪن وٽ وڃڻ آهي ته چيڪ ڪجي ته توهان ۽ ٻار ٺيڪ آهيو۔ هو توهان جو بلڊ پريشر، توهان جو خون، ۽ ٻار جي واڌ چيڪ ڪن ٿا۔ اهو مسئلن کي شروعات ۾ ئي پڪڙڻ جو بنيادي طريقو آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
52,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,هڪ حامله عورت کي ڪيترن معائنن جي ضرورت آهي؟,سڄي حمل دوران گھٽ ۾ گھٽ اٺ معائنن جي صلاح ڏني ويندي آهي۔ اهو انهن چئن کان وڌيڪ آهي جيڪي اڳ ۾ صلاح ڏنا ويندا هئا، ڇاڪاڻ ته وڌيڪ معائنن مان مطلب آهي گھٽ ٻار وڃائجن ٿا۔ پهريون ٻارهن هفتن کان اڳ شروع ڪريو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
53,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,پهريون معائنو ڪڏهن ٿيڻ گھرجي؟,حمل جي پهرين ٻارهن هفتن اندر، جيترو جلدي توهان کان ٿي سگهي۔ شروعاتي ملاقاتون آئرن جون گوريون شروع ڪرڻ ۽ مسئلن کي وقت تي معلوم ڪرڻ جو موقعو ڏين ٿيون۔ نشانين ظاهر ٿيڻ جو انتظار نه ڪريو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
54,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,ڇا وڌيڪ معائنن لاءِ وڃڻ سچ ۾ فرق آڻي ٿو؟,ها۔ چئن جي بجاءِ اٺ يا وڌيڪ ملاقاتون هجڻ سان ڄمڻ جي وقت جي ڀرسان مرندڙ ٻارن جو تعداد گھٽجي ٿو۔ هر ملاقات مسئلي کي شروعات ۾ ئي معلوم ڪرڻ جو موقعو آهي۔ سفر ڪرڻ جي قابل آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
55,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,حمل جي معائني تي ڇا ٿيندو آهي؟,صحت ڪارڪن توهان جو بلڊ پريشر، وزن ۽ پيٽ جي ماپ چيڪ ڪري ٿو، ٻار جي دل ٻڌي ٿو، ۽ پڇي ٿو ته توهان ڪيئن محسوس ڪري رهيا آهيو۔ هو خون يا پيشاب جو نمونو به وٺي سگهن ٿا۔ اهي توهان کي آئرن ۽ فوليڪ ايسڊ جون گوريون به ڏين ٿا۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
56,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,منهنجو بلڊ پريشر هر دفعي ڇو چيڪ ٿيندو آهي؟,ڇاڪاڻ ته حمل ۾ بلند بلڊ پريشر خطرناڪ ٿي سگهي ٿو ۽ اڪثر شروعات ۾ ڪا به نشاني نه ڏيکاريندو آهي۔ ان کي شروعات ۾ پڪڙڻ سان توهان يا ٻار کي نقصان پهچڻ کان اڳ ئي علاج ٿي سگهي ٿو۔ ان کي چيڪ ڪرڻ ۾ صرف هڪ لمحو لڳندو آهي۔,https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia,,,,,,,,,,,,,,,,,,
57,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,حمل ۾ منهنجي پيشاب جو ٽيسٽ ڇو ڪيو ويندو آهي؟,پيشاب انفيڪشن جي نشانين ۽ پروٽين لاءِ چيڪ ڪيو ويندو آهي، جيڪو بلڊ پريشر جي مسئلي جي شروعاتي نشاني ٿي سگهي ٿي۔ ٻئي شروعات ۾ ئي پڪڙجڻ تي آسانيءَ سان علاج ٿي سگهن ٿيون۔ اهو هڪ سادو ٽيسٽ آهي۔,https://www.who.int/news-room/fact-sheets/detail/pre-eclampsia,,,,,,,,,,,,,,,,,,
58,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,حمل ۾ منهنجو خون ڇو ٽيسٽ ڪيو ويندو آهي؟,خون جا ٽيسٽ ٻڌائين ٿا ته ڇا توهان کي خون جي کوٽ آهي، جيڪا حمل ۾ عام آهي ۽ جنهن جو علاج ٿي سگهي ٿو۔ اهي انفيڪشن به چيڪ ڪن ٿا جيڪي ٻار تي اثر انداز ٿي سگهن ٿا۔ صحت ڪارڪن کان پڇو ته توهان جي نتيجن جي وضاحت ڪري۔,https://www.who.int/news-room/fact-sheets/detail/anaemia,,,,,,,,,,,,,,,,,,
59,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,مون کي حمل دوران اسڪين ڪڏهن ڪرائڻ گھرجي؟,چوويهه هفتن کان اڳ هڪ اسڪين ڪرائڻ جي صلاح ڏني ويندي آهي۔ اهو تصديق ڪري ٿو ته توهان ڪيترا هفتا حامله آهيو، ڏيکاري ٿو ته ڇا هڪ کان وڌيڪ ٻار آهن، ۽ ٻار جي واڌ چيڪ ڪري ٿو۔ پڇو ته ويجھي ۾ ويجھي جاءِ ڪٿي موجود آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
60,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,ڇا اسڪين ٻار لاءِ محفوظ آهي؟,ها، حمل جو اسڪين حمل دوران سنڀال جو هڪ معمولي ۽ محفوظ حصو آهي۔ ان ۾ آواز جو استعمال ٿئي ٿو، نه ڪا سُئي ۽ نه ڪا دوا۔ اهو صحت ڪارڪن کي ٻار بابت اهم معلومات ڏئي ٿو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
61,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,جيڪڏهن آءٌ شروعات ۾ نه وڃي سگهيس ته ڇا آءٌ چوويهه هفتن کان پوءِ اسڪين ڪرائي سگهان ٿي؟,ها، پوءِ وارو اسڪين به فائديمند آهي، پر شروعاتي اسڪين تاريخن بابت بهتر معلومات ڏئي ٿي۔ جيترو جلدي توهان کان ٿي سگهي وڃو۔ ان کي نه ڇڏيو ڇاڪاڻ ته بهترين وقت لنگهي ويو آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
62,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,ڇا مون کي معائنن لاءِ وڃڻ گھرجي جيڪڏهن اهو منهنجو پهريون ٻار ناهي؟,ها۔ هر حمل مختلف آهي، ۽ مسئلا ظاهر ٿي سگهن ٿا توڙي جو پوئين حمل آسان هئا۔ ساڳيا اٺ معائنا صلاح ڏنا ويندا آهن۔ صحت ڪارڪن کي پنهنجن پوئين حملن بابت به ٻڌايو۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
63,حمل ۽ ماءُ جي صحت,حمل دوران معائنا ۽ ٽيسٽ,مون کي پنهنجي معائني تي پاڻ سان ڇا کڻي وڃڻ گھرجي؟,اڳوڻين ملاقاتن جو ڪارڊ يا رڪارڊ کڻي وڃو، جيڪا به دوا وٺندا آهيو ان جي لسٽ، ۽ جي ٿي سگهي ته پاڻ سان ڪنهن کي به وٺي وڃو۔ جيڪي به پڇڻو هجي اهو لکي وڃو۔ پنهنجو ڪارڊ محفوظ رکو ڇاڪاڻ ته ان ۾ توهان جي تاريخ آهي۔,https://www.who.int/news/item/07-11-2016-new-guidelines-on-antenatal-care-for-a-positive-pregnancy-experience,,,,,,,,,,,,,,,,,,
